time,currency,impact,event,window_start,window_end,source,country
2024-03-14T12:30:00,USD,high,Core Retail Sales m/m,2024-03-14T12:27:00,2024-03-14T12:33:00,forexfactory,US
2024-03-14T12:30:00,USD,high,PPI m/m,2024-03-14T12:27:00,2024-03-14T12:33:00,forexfactory,US
2024-03-14T12:30:00,USD,high,Retail Sales m/m,2024-03-14T12:27:00,2024-03-14T12:33:00,forexfactory,US
2024-03-14T12:30:00,USD,high,Unemployment Claims,2024-03-14T12:27:00,2024-03-14T12:33:00,forexfactory,US
2024-03-15T12:30:00,USD,high,Empire State Manufacturing Index,2024-03-15T12:27:00,2024-03-15T12:33:00,forexfactory,US
2024-03-15T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2024-03-15T13:57:00,2024-03-15T14:03:00,forexfactory,US
2024-03-20T18:00:00,USD,high,FOMC Economic Projections,2024-03-20T17:57:00,2024-03-20T18:03:00,forexfactory,US
2024-03-20T18:00:00,USD,high,FOMC Statement,2024-03-20T17:57:00,2024-03-20T18:03:00,forexfactory,US
2024-03-20T18:00:00,USD,high,Federal Funds Rate,2024-03-20T17:57:00,2024-03-20T18:03:00,forexfactory,US
2024-03-20T18:30:00,USD,high,FOMC Press Conference,2024-03-20T18:27:00,2024-03-20T18:33:00,forexfactory,US
2024-03-21T08:15:00,EUR,high,French Flash Manufacturing PMI,2024-03-21T08:12:00,2024-03-21T08:18:00,forexfactory,FR
2024-03-21T08:15:00,EUR,high,French Flash Services PMI,2024-03-21T08:12:00,2024-03-21T08:18:00,forexfactory,FR
2024-03-21T08:30:00,EUR,high,German Flash Manufacturing PMI,2024-03-21T08:27:00,2024-03-21T08:33:00,forexfactory,GE
2024-03-21T08:30:00,EUR,high,German Flash Services PMI,2024-03-21T08:27:00,2024-03-21T08:33:00,forexfactory,GE
2024-03-21T12:30:00,USD,high,Unemployment Claims,2024-03-21T12:27:00,2024-03-21T12:33:00,forexfactory,US
2024-03-21T13:45:00,USD,high,Flash Manufacturing PMI,2024-03-21T13:42:00,2024-03-21T13:48:00,forexfactory,US
2024-03-21T13:45:00,USD,high,Flash Services PMI,2024-03-21T13:42:00,2024-03-21T13:48:00,forexfactory,US
2024-03-22T13:00:00,USD,high,Fed Chairman Powell Speaks,2024-03-22T12:57:00,2024-03-22T13:03:00,forexfactory,US
2024-03-26T14:00:00,USD,high,CB Consumer Confidence,2024-03-26T13:57:00,2024-03-26T14:03:00,forexfactory,US
2024-03-27T22:00:00,USD,high,FOMC Member Waller Speaks,2024-03-27T21:57:00,2024-03-27T22:03:00,forexfactory,US
2024-03-28T12:30:00,USD,high,Final GDP q/q,2024-03-28T12:27:00,2024-03-28T12:33:00,forexfactory,US
2024-03-28T12:30:00,USD,high,Unemployment Claims,2024-03-28T12:27:00,2024-03-28T12:33:00,forexfactory,US
2024-03-28T14:00:00,USD,high,Pending Home Sales m/m,2024-03-28T13:57:00,2024-03-28T14:03:00,forexfactory,US
2024-03-28T14:00:00,USD,high,Revised UoM Consumer Sentiment,2024-03-28T13:57:00,2024-03-28T14:03:00,forexfactory,US
2024-03-29T12:30:00,USD,high,Core PCE Price Index m/m,2024-03-29T12:27:00,2024-03-29T12:33:00,forexfactory,US
2024-03-29T15:30:00,USD,high,Fed Chairman Powell Speaks,2024-03-29T15:27:00,2024-03-29T15:33:00,forexfactory,US
2024-04-01T14:00:00,USD,high,ISM Manufacturing PMI,2024-04-01T13:57:00,2024-04-01T14:03:00,forexfactory,US
2024-04-02T14:00:00,USD,high,JOLTS Job Openings,2024-04-02T13:57:00,2024-04-02T14:03:00,forexfactory,US
2024-04-03T12:15:00,USD,high,ADP Non-Farm Employment Change,2024-04-03T12:12:00,2024-04-03T12:18:00,forexfactory,US
2024-04-03T14:00:00,USD,high,ISM Services PMI,2024-04-03T13:57:00,2024-04-03T14:03:00,forexfactory,US
2024-04-03T16:10:00,USD,high,Fed Chairman Powell Speaks,2024-04-03T16:07:00,2024-04-03T16:13:00,forexfactory,US
2024-04-04T12:30:00,USD,high,Unemployment Claims,2024-04-04T12:27:00,2024-04-04T12:33:00,forexfactory,US
2024-04-05T12:30:00,USD,high,Average Hourly Earnings m/m,2024-04-05T12:27:00,2024-04-05T12:33:00,forexfactory,US
2024-04-05T12:30:00,USD,high,Non-Farm Employment Change,2024-04-05T12:27:00,2024-04-05T12:33:00,forexfactory,US
2024-04-05T12:30:00,USD,high,Unemployment Rate,2024-04-05T12:27:00,2024-04-05T12:33:00,forexfactory,US
2024-04-10T12:30:00,USD,high,CPI m/m,2024-04-10T12:27:00,2024-04-10T12:33:00,forexfactory,US
2024-04-10T12:30:00,USD,high,CPI y/y,2024-04-10T12:27:00,2024-04-10T12:33:00,forexfactory,US
2024-04-10T12:30:00,USD,high,Core CPI m/m,2024-04-10T12:27:00,2024-04-10T12:33:00,forexfactory,US
2024-04-10T18:00:00,USD,high,FOMC Meeting Minutes,2024-04-10T17:57:00,2024-04-10T18:03:00,forexfactory,US
2024-04-11T12:15:00,EUR,high,Main Refinancing Rate,2024-04-11T12:12:00,2024-04-11T12:18:00,forexfactory,EZ
2024-04-11T12:15:00,EUR,high,Monetary Policy Statement,2024-04-11T12:12:00,2024-04-11T12:18:00,forexfactory,EZ
2024-04-11T12:30:00,USD,high,Core PPI m/m,2024-04-11T12:27:00,2024-04-11T12:33:00,forexfactory,US
2024-04-11T12:30:00,USD,high,PPI m/m,2024-04-11T12:27:00,2024-04-11T12:33:00,forexfactory,US
2024-04-11T12:30:00,USD,high,Unemployment Claims,2024-04-11T12:27:00,2024-04-11T12:33:00,forexfactory,US
2024-04-11T12:45:00,EUR,high,ECB Press Conference,2024-04-11T12:42:00,2024-04-11T12:48:00,forexfactory,EZ
2024-04-11T17:01:00,USD,high,30-y Bond Auction,2024-04-11T16:58:00,2024-04-11T17:04:00,forexfactory,US
2024-04-12T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2024-04-12T13:57:00,2024-04-12T14:03:00,forexfactory,US
2024-04-15T12:30:00,USD,high,Empire State Manufacturing Index,2024-04-15T12:27:00,2024-04-15T12:33:00,forexfactory,US
2024-04-15T12:30:00,USD,high,Retail Sales m/m,2024-04-15T12:27:00,2024-04-15T12:33:00,forexfactory,US
2024-04-15T12:30:00,USD,high,Core Retail Sales m/m,2024-04-15T12:27:00,2024-04-15T12:33:00,forexfactory,US
2024-04-16T17:15:00,USD,high,Fed Chairman Powell Speaks,2024-04-16T17:12:00,2024-04-16T17:18:00,forexfactory,US
2024-04-18T12:30:00,USD,high,Unemployment Claims,2024-04-18T12:27:00,2024-04-18T12:33:00,forexfactory,US
2024-04-23T07:15:00,EUR,high,French Flash Manufacturing PMI,2024-04-23T07:12:00,2024-04-23T07:18:00,forexfactory,FR
2024-04-23T07:15:00,EUR,high,French Flash Services PMI,2024-04-23T07:12:00,2024-04-23T07:18:00,forexfactory,FR
2024-04-23T07:30:00,EUR,high,German Flash Manufacturing PMI,2024-04-23T07:27:00,2024-04-23T07:33:00,forexfactory,GE
2024-04-23T07:30:00,EUR,high,German Flash Services PMI,2024-04-23T07:27:00,2024-04-23T07:33:00,forexfactory,GE
2024-04-23T13:45:00,USD,high,Flash Services PMI,2024-04-23T13:42:00,2024-04-23T13:48:00,forexfactory,US
2024-04-23T13:45:00,USD,high,Flash Manufacturing PMI,2024-04-23T13:42:00,2024-04-23T13:48:00,forexfactory,US
2024-04-25T12:30:00,USD,high,Advance GDP q/q,2024-04-25T12:27:00,2024-04-25T12:33:00,forexfactory,US
2024-04-25T12:30:00,USD,high,Unemployment Claims,2024-04-25T12:27:00,2024-04-25T12:33:00,forexfactory,US
2024-04-25T14:00:00,USD,high,Pending Home Sales m/m,2024-04-25T13:57:00,2024-04-25T14:03:00,forexfactory,US
2024-04-26T12:30:00,USD,high,Core PCE Price Index m/m,2024-04-26T12:27:00,2024-04-26T12:33:00,forexfactory,US
2024-04-26T14:00:00,USD,high,Revised UoM Consumer Sentiment,2024-04-26T13:57:00,2024-04-26T14:03:00,forexfactory,US
2024-04-30T12:30:00,USD,high,Employment Cost Index q/q,2024-04-30T12:27:00,2024-04-30T12:33:00,forexfactory,US
2024-04-30T14:00:00,USD,high,CB Consumer Confidence,2024-04-30T13:57:00,2024-04-30T14:03:00,forexfactory,US
2024-05-01T12:15:00,USD,high,ADP Non-Farm Employment Change,2024-05-01T12:12:00,2024-05-01T12:18:00,forexfactory,US
2024-05-01T13:45:00,USD,high,Final Manufacturing PMI,2024-05-01T13:42:00,2024-05-01T13:48:00,forexfactory,US
2024-05-01T14:00:00,USD,high,JOLTS Job Openings,2024-05-01T13:57:00,2024-05-01T14:03:00,forexfactory,US
2024-05-01T14:00:00,USD,high,ISM Manufacturing PMI,2024-05-01T13:57:00,2024-05-01T14:03:00,forexfactory,US
2024-05-01T18:00:00,USD,high,FOMC Statement,2024-05-01T17:57:00,2024-05-01T18:03:00,forexfactory,US
2024-05-01T18:00:00,USD,high,Federal Funds Rate,2024-05-01T17:57:00,2024-05-01T18:03:00,forexfactory,US
2024-05-01T18:30:00,USD,high,FOMC Press Conference,2024-05-01T18:27:00,2024-05-01T18:33:00,forexfactory,US
2024-05-02T12:30:00,USD,high,Unemployment Claims,2024-05-02T12:27:00,2024-05-02T12:33:00,forexfactory,US
2024-05-03T12:30:00,USD,high,Average Hourly Earnings m/m,2024-05-03T12:27:00,2024-05-03T12:33:00,forexfactory,US
2024-05-03T12:30:00,USD,high,Non-Farm Employment Change,2024-05-03T12:27:00,2024-05-03T12:33:00,forexfactory,US
2024-05-03T12:30:00,USD,high,Unemployment Rate,2024-05-03T12:27:00,2024-05-03T12:33:00,forexfactory,US
2024-05-03T14:00:00,USD,high,ISM Services PMI,2024-05-03T13:57:00,2024-05-03T14:03:00,forexfactory,US
2024-05-09T12:30:00,USD,high,Unemployment Claims,2024-05-09T12:27:00,2024-05-09T12:33:00,forexfactory,US
2024-05-09T17:01:00,USD,high,30-y Bond Auction,2024-05-09T16:58:00,2024-05-09T17:04:00,forexfactory,US
2024-05-10T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2024-05-10T13:57:00,2024-05-10T14:03:00,forexfactory,US
2024-05-14T12:30:00,USD,high,Core PPI m/m,2024-05-14T12:27:00,2024-05-14T12:33:00,forexfactory,US
2024-05-14T12:30:00,USD,high,PPI m/m,2024-05-14T12:27:00,2024-05-14T12:33:00,forexfactory,US
2024-05-14T14:00:00,USD,high,Fed Chairman Powell Speaks,2024-05-14T13:57:00,2024-05-14T14:03:00,forexfactory,US
2024-05-15T12:30:00,USD,high,Retail Sales m/m,2024-05-15T12:27:00,2024-05-15T12:33:00,forexfactory,US
2024-05-15T12:30:00,USD,high,Empire State Manufacturing Index,2024-05-15T12:27:00,2024-05-15T12:33:00,forexfactory,US
2024-05-15T12:30:00,USD,high,Core Retail Sales m/m,2024-05-15T12:27:00,2024-05-15T12:33:00,forexfactory,US
2024-05-15T12:30:00,USD,high,Core CPI m/m,2024-05-15T12:27:00,2024-05-15T12:33:00,forexfactory,US
2024-05-15T12:30:00,USD,high,CPI y/y,2024-05-15T12:27:00,2024-05-15T12:33:00,forexfactory,US
2024-05-15T12:30:00,USD,high,CPI m/m,2024-05-15T12:27:00,2024-05-15T12:33:00,forexfactory,US
2024-05-16T12:30:00,USD,high,Unemployment Claims,2024-05-16T12:27:00,2024-05-16T12:33:00,forexfactory,US
2024-05-22T18:00:00,USD,high,FOMC Meeting Minutes,2024-05-22T17:57:00,2024-05-22T18:03:00,forexfactory,US
2024-05-23T07:15:00,EUR,high,French Flash Manufacturing PMI,2024-05-23T07:12:00,2024-05-23T07:18:00,forexfactory,FR
2024-05-23T07:15:00,EUR,high,French Flash Services PMI,2024-05-23T07:12:00,2024-05-23T07:18:00,forexfactory,FR
2024-05-23T07:30:00,EUR,high,German Flash Manufacturing PMI,2024-05-23T07:27:00,2024-05-23T07:33:00,forexfactory,GE
2024-05-23T07:30:00,EUR,high,German Flash Services PMI,2024-05-23T07:27:00,2024-05-23T07:33:00,forexfactory,GE
2024-05-23T12:30:00,USD,high,Unemployment Claims,2024-05-23T12:27:00,2024-05-23T12:33:00,forexfactory,US
2024-05-23T13:45:00,USD,high,Flash Manufacturing PMI,2024-05-23T13:42:00,2024-05-23T13:48:00,forexfactory,US
2024-05-23T13:45:00,USD,high,Flash Services PMI,2024-05-23T13:42:00,2024-05-23T13:48:00,forexfactory,US
2024-05-24T14:00:00,USD,high,Revised UoM Consumer Sentiment,2024-05-24T13:57:00,2024-05-24T14:03:00,forexfactory,US
2024-05-28T14:00:00,USD,high,CB Consumer Confidence,2024-05-28T13:57:00,2024-05-28T14:03:00,forexfactory,US
2024-05-30T12:30:00,USD,high,Prelim GDP q/q,2024-05-30T12:27:00,2024-05-30T12:33:00,forexfactory,US
2024-05-30T12:30:00,USD,high,Unemployment Claims,2024-05-30T12:27:00,2024-05-30T12:33:00,forexfactory,US
2024-05-30T14:00:00,USD,high,Pending Home Sales m/m,2024-05-30T13:57:00,2024-05-30T14:03:00,forexfactory,US
2024-05-31T09:00:00,EUR,high,CPI Flash Estimate y/y,2024-05-31T08:57:00,2024-05-31T09:03:00,forexfactory,EZ
2024-05-31T09:00:00,EUR,high,Core CPI Flash Estimate y/y,2024-05-31T08:57:00,2024-05-31T09:03:00,forexfactory,EZ
2024-05-31T12:30:00,USD,high,Core PCE Price Index m/m,2024-05-31T12:27:00,2024-05-31T12:33:00,forexfactory,US
2024-06-03T13:45:00,USD,high,Final Manufacturing PMI,2024-06-03T13:42:00,2024-06-03T13:48:00,forexfactory,US
2024-06-03T14:00:00,USD,high,ISM Manufacturing PMI,2024-06-03T13:57:00,2024-06-03T14:03:00,forexfactory,US
2024-06-04T14:00:00,USD,high,JOLTS Job Openings,2024-06-04T13:57:00,2024-06-04T14:03:00,forexfactory,US
2024-06-05T12:15:00,USD,high,ADP Non-Farm Employment Change,2024-06-05T12:12:00,2024-06-05T12:18:00,forexfactory,US
2024-06-05T14:00:00,USD,high,ISM Services PMI,2024-06-05T13:57:00,2024-06-05T14:03:00,forexfactory,US
2024-06-06T12:15:00,EUR,high,Main Refinancing Rate,2024-06-06T12:12:00,2024-06-06T12:18:00,forexfactory,EZ
2024-06-06T12:15:00,EUR,high,Monetary Policy Statement,2024-06-06T12:12:00,2024-06-06T12:18:00,forexfactory,EZ
2024-06-06T12:30:00,USD,high,Unemployment Claims,2024-06-06T12:27:00,2024-06-06T12:33:00,forexfactory,US
2024-06-06T12:45:00,EUR,high,ECB Press Conference,2024-06-06T12:42:00,2024-06-06T12:48:00,forexfactory,EZ
2024-06-07T12:30:00,USD,high,Average Hourly Earnings m/m,2024-06-07T12:27:00,2024-06-07T12:33:00,forexfactory,US
2024-06-07T12:30:00,USD,high,Non-Farm Employment Change,2024-06-07T12:27:00,2024-06-07T12:33:00,forexfactory,US
2024-06-07T12:30:00,USD,high,Unemployment Rate,2024-06-07T12:27:00,2024-06-07T12:33:00,forexfactory,US
2024-06-09T10:16:00,EUR,high,European Parliamentary Elections,2024-06-09T10:13:00,2024-06-09T10:19:00,forexfactory,EZ
2024-06-12T12:30:00,USD,high,CPI m/m,2024-06-12T12:27:00,2024-06-12T12:33:00,forexfactory,US
2024-06-12T12:30:00,USD,high,CPI y/y,2024-06-12T12:27:00,2024-06-12T12:33:00,forexfactory,US
2024-06-12T12:30:00,USD,high,Core CPI m/m,2024-06-12T12:27:00,2024-06-12T12:33:00,forexfactory,US
2024-06-12T18:00:00,USD,high,Federal Funds Rate,2024-06-12T17:57:00,2024-06-12T18:03:00,forexfactory,US
2024-06-12T18:00:00,USD,high,FOMC Statement,2024-06-12T17:57:00,2024-06-12T18:03:00,forexfactory,US
2024-06-12T18:00:00,USD,high,FOMC Economic Projections,2024-06-12T17:57:00,2024-06-12T18:03:00,forexfactory,US
2024-06-12T18:30:00,USD,high,FOMC Press Conference,2024-06-12T18:27:00,2024-06-12T18:33:00,forexfactory,US
2024-06-13T12:30:00,USD,high,Core PPI m/m,2024-06-13T12:27:00,2024-06-13T12:33:00,forexfactory,US
2024-06-13T12:30:00,USD,high,PPI m/m,2024-06-13T12:27:00,2024-06-13T12:33:00,forexfactory,US
2024-06-13T12:30:00,USD,high,Unemployment Claims,2024-06-13T12:27:00,2024-06-13T12:33:00,forexfactory,US
2024-06-14T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2024-06-14T13:57:00,2024-06-14T14:03:00,forexfactory,US
2024-06-17T12:30:00,USD,high,Empire State Manufacturing Index,2024-06-17T12:27:00,2024-06-17T12:33:00,forexfactory,US
2024-06-18T12:30:00,USD,high,Retail Sales m/m,2024-06-18T12:27:00,2024-06-18T12:33:00,forexfactory,US
2024-06-18T12:30:00,USD,high,Core Retail Sales m/m,2024-06-18T12:27:00,2024-06-18T12:33:00,forexfactory,US
2024-06-20T12:30:00,USD,high,Unemployment Claims,2024-06-20T12:27:00,2024-06-20T12:33:00,forexfactory,US
2024-06-20T20:00:00,USD,high,Treasury Currency Report,2024-06-20T19:57:00,2024-06-20T20:03:00,forexfactory,US
2024-06-21T07:15:00,EUR,high,French Flash Manufacturing PMI,2024-06-21T07:12:00,2024-06-21T07:18:00,forexfactory,FR
2024-06-21T07:15:00,EUR,high,French Flash Services PMI,2024-06-21T07:12:00,2024-06-21T07:18:00,forexfactory,FR
2024-06-21T07:30:00,EUR,high,German Flash Manufacturing PMI,2024-06-21T07:27:00,2024-06-21T07:33:00,forexfactory,GE
2024-06-21T07:30:00,EUR,high,German Flash Services PMI,2024-06-21T07:27:00,2024-06-21T07:33:00,forexfactory,GE
2024-06-21T13:45:00,USD,high,Flash Services PMI,2024-06-21T13:42:00,2024-06-21T13:48:00,forexfactory,US
2024-06-21T13:45:00,USD,high,Flash Manufacturing PMI,2024-06-21T13:42:00,2024-06-21T13:48:00,forexfactory,US
2024-06-25T14:00:00,USD,high,CB Consumer Confidence,2024-06-25T13:57:00,2024-06-25T14:03:00,forexfactory,US
2024-06-26T14:00:00,USD,high,New Home Sales,2024-06-26T13:57:00,2024-06-26T14:03:00,forexfactory,US
2024-06-27T12:30:00,USD,high,Final GDP q/q,2024-06-27T12:27:00,2024-06-27T12:33:00,forexfactory,US
2024-06-27T12:30:00,USD,high,Unemployment Claims,2024-06-27T12:27:00,2024-06-27T12:33:00,forexfactory,US
2024-06-27T14:00:00,USD,high,Pending Home Sales m/m,2024-06-27T13:57:00,2024-06-27T14:03:00,forexfactory,US
2024-06-28T12:30:00,USD,high,Core PCE Price Index m/m,2024-06-28T12:27:00,2024-06-28T12:33:00,forexfactory,US
2024-07-01T14:00:00,USD,high,ISM Manufacturing PMI,2024-07-01T13:57:00,2024-07-01T14:03:00,forexfactory,US
2024-07-02T09:00:00,EUR,high,CPI Flash Estimate y/y,2024-07-02T08:57:00,2024-07-02T09:03:00,forexfactory,EZ
2024-07-02T09:00:00,EUR,high,Core CPI Flash Estimate y/y,2024-07-02T08:57:00,2024-07-02T09:03:00,forexfactory,EZ
2024-07-02T13:30:00,USD,high,Fed Chairman Powell Speaks,2024-07-02T13:27:00,2024-07-02T13:33:00,forexfactory,US
2024-07-02T14:00:00,USD,high,JOLTS Job Openings,2024-07-02T13:57:00,2024-07-02T14:03:00,forexfactory,US
2024-07-03T12:15:00,USD,high,ADP Non-Farm Employment Change,2024-07-03T12:12:00,2024-07-03T12:18:00,forexfactory,US
2024-07-03T12:30:00,USD,high,Unemployment Claims,2024-07-03T12:27:00,2024-07-03T12:33:00,forexfactory,US
2024-07-03T14:00:00,USD,high,ISM Services PMI,2024-07-03T13:57:00,2024-07-03T14:03:00,forexfactory,US
2024-07-03T18:00:00,USD,high,FOMC Meeting Minutes,2024-07-03T17:57:00,2024-07-03T18:03:00,forexfactory,US
2024-07-05T12:30:00,USD,high,Average Hourly Earnings m/m,2024-07-05T12:27:00,2024-07-05T12:33:00,forexfactory,US
2024-07-05T12:30:00,USD,high,Non-Farm Employment Change,2024-07-05T12:27:00,2024-07-05T12:33:00,forexfactory,US
2024-07-05T12:30:00,USD,high,Unemployment Rate,2024-07-05T12:27:00,2024-07-05T12:33:00,forexfactory,US
2024-07-09T14:00:00,USD,high,Fed Chairman Powell Testifies,2024-07-09T13:57:00,2024-07-09T14:03:00,forexfactory,US
2024-07-10T14:00:00,USD,high,Fed Chairman Powell Testifies,2024-07-10T13:57:00,2024-07-10T14:03:00,forexfactory,US
2024-07-11T12:30:00,USD,high,CPI m/m,2024-07-11T12:27:00,2024-07-11T12:33:00,forexfactory,US
2024-07-11T12:30:00,USD,high,CPI y/y,2024-07-11T12:27:00,2024-07-11T12:33:00,forexfactory,US
2024-07-11T12:30:00,USD,high,Core CPI m/m,2024-07-11T12:27:00,2024-07-11T12:33:00,forexfactory,US
2024-07-11T12:30:00,USD,high,Unemployment Claims,2024-07-11T12:27:00,2024-07-11T12:33:00,forexfactory,US
2024-07-12T12:30:00,USD,high,Core PPI m/m,2024-07-12T12:27:00,2024-07-12T12:33:00,forexfactory,US
2024-07-12T12:30:00,USD,high,PPI m/m,2024-07-12T12:27:00,2024-07-12T12:33:00,forexfactory,US
2024-07-12T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2024-07-12T13:57:00,2024-07-12T14:03:00,forexfactory,US
2024-07-15T12:30:00,USD,high,Empire State Manufacturing Index,2024-07-15T12:27:00,2024-07-15T12:33:00,forexfactory,US
2024-07-15T16:30:00,USD,high,Fed Chairman Powell Speaks,2024-07-15T16:27:00,2024-07-15T16:33:00,forexfactory,US
2024-07-16T12:30:00,USD,high,Core Retail Sales m/m,2024-07-16T12:27:00,2024-07-16T12:33:00,forexfactory,US
2024-07-16T12:30:00,USD,high,Retail Sales m/m,2024-07-16T12:27:00,2024-07-16T12:33:00,forexfactory,US
2024-07-18T12:15:00,EUR,high,Main Refinancing Rate,2024-07-18T12:12:00,2024-07-18T12:18:00,forexfactory,EZ
2024-07-18T12:15:00,EUR,high,Monetary Policy Statement,2024-07-18T12:12:00,2024-07-18T12:18:00,forexfactory,EZ
2024-07-18T12:30:00,USD,high,Unemployment Claims,2024-07-18T12:27:00,2024-07-18T12:33:00,forexfactory,US
2024-07-18T12:45:00,EUR,high,ECB Press Conference,2024-07-18T12:42:00,2024-07-18T12:48:00,forexfactory,EZ
2024-07-24T07:15:00,EUR,high,French Flash Manufacturing PMI,2024-07-24T07:12:00,2024-07-24T07:18:00,forexfactory,FR
2024-07-24T07:15:00,EUR,high,French Flash Services PMI,2024-07-24T07:12:00,2024-07-24T07:18:00,forexfactory,FR
2024-07-24T07:30:00,EUR,high,German Flash Services PMI,2024-07-24T07:27:00,2024-07-24T07:33:00,forexfactory,GE
2024-07-24T07:30:00,EUR,high,German Flash Manufacturing PMI,2024-07-24T07:27:00,2024-07-24T07:33:00,forexfactory,GE
2024-07-24T13:45:00,USD,high,Flash Manufacturing PMI,2024-07-24T13:42:00,2024-07-24T13:48:00,forexfactory,US
2024-07-24T13:45:00,USD,high,Flash Services PMI,2024-07-24T13:42:00,2024-07-24T13:48:00,forexfactory,US
2024-07-25T12:30:00,USD,high,Advance GDP q/q,2024-07-25T12:27:00,2024-07-25T12:33:00,forexfactory,US
2024-07-25T12:30:00,USD,high,Unemployment Claims,2024-07-25T12:27:00,2024-07-25T12:33:00,forexfactory,US
2024-07-26T12:30:00,USD,high,Core PCE Price Index m/m,2024-07-26T12:27:00,2024-07-26T12:33:00,forexfactory,US
2024-07-30T14:00:00,USD,high,CB Consumer Confidence,2024-07-30T13:57:00,2024-07-30T14:03:00,forexfactory,US
2024-07-30T14:00:00,USD,high,JOLTS Job Openings,2024-07-30T13:57:00,2024-07-30T14:03:00,forexfactory,US
2024-07-31T09:00:00,EUR,high,Core CPI Flash Estimate y/y,2024-07-31T08:57:00,2024-07-31T09:03:00,forexfactory,EZ
2024-07-31T09:00:00,EUR,high,CPI Flash Estimate y/y,2024-07-31T08:57:00,2024-07-31T09:03:00,forexfactory,EZ
2024-07-31T12:15:00,USD,high,ADP Non-Farm Employment Change,2024-07-31T12:12:00,2024-07-31T12:18:00,forexfactory,US
2024-07-31T12:30:00,USD,high,Employment Cost Index q/q,2024-07-31T12:27:00,2024-07-31T12:33:00,forexfactory,US
2024-07-31T14:00:00,USD,high,Pending Home Sales m/m,2024-07-31T13:57:00,2024-07-31T14:03:00,forexfactory,US
2024-07-31T18:00:00,USD,high,FOMC Statement,2024-07-31T17:57:00,2024-07-31T18:03:00,forexfactory,US
2024-07-31T18:00:00,USD,high,Federal Funds Rate,2024-07-31T17:57:00,2024-07-31T18:03:00,forexfactory,US
2024-07-31T18:30:00,USD,high,FOMC Press Conference,2024-07-31T18:27:00,2024-07-31T18:33:00,forexfactory,US
2024-08-01T12:30:00,USD,high,Unemployment Claims,2024-08-01T12:27:00,2024-08-01T12:33:00,forexfactory,US
2024-08-01T14:00:00,USD,high,ISM Manufacturing PMI,2024-08-01T13:57:00,2024-08-01T14:03:00,forexfactory,US
2024-08-02T12:30:00,USD,high,Unemployment Rate,2024-08-02T12:27:00,2024-08-02T12:33:00,forexfactory,US
2024-08-02T12:30:00,USD,high,Average Hourly Earnings m/m,2024-08-02T12:27:00,2024-08-02T12:33:00,forexfactory,US
2024-08-02T12:30:00,USD,high,Non-Farm Employment Change,2024-08-02T12:27:00,2024-08-02T12:33:00,forexfactory,US
2024-08-05T14:00:00,USD,high,ISM Services PMI,2024-08-05T13:57:00,2024-08-05T14:03:00,forexfactory,US
2024-08-08T12:30:00,USD,high,Unemployment Claims,2024-08-08T12:27:00,2024-08-08T12:33:00,forexfactory,US
