trade_id,base_trade_id,entry_model_key,entry_family,ob_id,direction,structure_tag,detection_time,fill_time,fill_session,exit_time,outcome,entry,stop,tp,risk,rr_multiple,pnl_r,gross_r,spread_cost_r,slippage_cost_r,commission_r,total_cost_r,net_r,fill_candle_open,fill_candle_high,fill_candle_low,fill_candle_close,fill_candle_index,exit_candle_index,bars_to_exit,minutes_to_exit,same_candle_exit,max_ob_penetration_price,max_ob_penetration_pct,max_ob_penetration_pips,ob_fully_breached,fill_penetration_pct,fill_penetration_pips,entry_depth_pct,ob_entry_depth_pct,effective_entry_depth_pct,original_edge_entry,adjusted_entry,max_distance_away_before_fill_price,max_distance_away_before_fill_pips,max_distance_away_before_fill_r,stop_buffer,stop_buffer_pips,rr_config,protection_mode,protection_threshold_pct,protection_exit_reason,protection_exit_price,protection_trigger_time,protection_trigger_penetration_pct,close_confirmed_ob_breach,close_breach_time,close_breach_price,close_breach_distance_pips,close_breach_distance_pct,close_breach_session,close_breach_hour,entry_model,entry_threshold_pct,planned_entry_price,actual_entry_price,entry_model_filled,trigger_penetration_pct,trigger_time,trigger_candle_index,armed_at,armed_on_trigger_candle,armed_same_candle,filled_on_trigger_candle,same_candle_entry_allowed,fill_delay_candles,entry_level_pct,edge_revisit_time,trigger_to_entry_minutes,cancelled_before_entry,cancel_reason,tapped_before_trigger,tapped_time,tapped_candle_index,retrace_cancel_time,retrace_cancel_distance_pips,missed_trade,missed_reason,bars_to_fill,minutes_to_fill,news_blackout,news_blackout_trigger_time,news_blackout_event_time,news_blackout_currency,news_blackout_impact,news_blackout_event,news_blackout_window_start,news_blackout_window_end,news_blackout_minutes_from_event,news_action,paused_reason,paused_at,paused_window_start,paused_window_end,rearmed_at,blackout_event_time,blackout_currency,blackout_impact,news_touch_cancel_time,news_flatten_time,news_flatten_price,news_flatten_r,news_flatten_target_time,news_flatten_late,news_flatten_minutes_before_blackout,ob_origin_news_window,ob_detection_news_window,ob_origin_news_event,ob_detection_news_event,ob_origin_news_currency,ob_detection_news_currency,ob_origin_news_impact,ob_detection_news_impact,ob_origin_news_event_time,ob_detection_news_event_time,ob_origin_news_window_start,ob_origin_news_window_end,ob_detection_news_window_start,ob_detection_news_window_end,ob_origin_minutes_from_news,ob_detection_minutes_from_news,delay_candles_configured,arm_candle_index,exited_ob_before_arm,ob_occupied_at_arm,armed_after_ob_exit,ob_exit_candle_index,ob_exit_time,price_distance_from_ob_at_arm_pips,delay_window_min_price,delay_window_max_price,retraced_out_before_arm,fft_move_away_pips_at_cancel,mfe_r,mae_r,r_if_no_target,r_if_no_target_model,bookable_mfe_r,bookable_mfe_model,mae_r_to_original_exit,post_stop_mfe_r,post_stop_reached_original_tp,post_stop_bars_to_1r,post_stop_lookahead_bars,post_stop_model,ghost_candidate,ghost_trigger_reached,ghost_fill,ghost_outcome,ghost_r,ghost_mae,ghost_mfe,ghost_fill_delay_candles,ghost_fill_session,be_scenario_key,be_arm_level_r,be_trigger_basis,be_armed,be_arm_candle_index,be_arm_time,be_triggered,be_exit_reason,be_exit_r,be_exit_price,be_exit_time,be_exit_candle_index,risk_reduction_applied,risk_reduction_kind,risk_reduction_trigger_r,risk_reduction_stop_r,risk_reduction_source,stop_moved_to_r,stop_move_time,risk_amount,weighted_r,risk_amount_source,execution_trade_number
L_499,L_499,entry_baseline,baseline,499,bullish,BOS,2017-08-28 15:00:00+00:00,2017-08-30 12:14:00+00:00,New York,2017-08-30 12:14:00+00:00,LOSS,1.19216,1.19158,1.1933200000000002,0.0005800000000000249,2.0,-1.1034482758620645,-1.0,0.03448275862068818,0.06896551724137635,0.0,0.10344827586206454,-1.1034482758620645,1.19276,1.19283,1.19144,1.19167,994969,994969,0,0.0,True,0.0007200000000000539,150.0,7.200000000000539,True,150.0,7.200000000000539,0.0,0.0,0.0,1.19216,1.19216,0.014849999999999808,148.49999999999807,25.603448275860636,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.19216,1.19216,True,,,,,,,,,,,,,False,,False,,,,,False,,2713,2714.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1236120.0,-1235520.0,,,,,,,,,,,,,0.0,-1.241379,-1.0,stop_anchored,0.0,native_fill_rules,-1.241379,0.741379,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.103448,default,471
S_502,S_502,entry_baseline,baseline,502,bearish,CHoCH,2017-09-05 07:30:00+00:00,2017-09-05 10:32:00+00:00,London Lull,2017-09-05 11:06:00+00:00,WIN,1.19055,1.19122,1.18921,0.0006699999999999484,2.0,1.910447761194023,2.0,0.029850746268659016,0.05970149253731803,0.0,0.08955223880597704,1.910447761194023,1.19043,1.19068,1.19037,1.19049,1000618,1000652,34,34.0,False,0.00012999999999996348,22.807017543854865,1.2999999999996348,False,22.807017543854865,1.2999999999996348,0.0,0.0,0.0,1.19055,1.19055,0.003730000000000011,37.30000000000011,5.567164179104923,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.19055,1.19055,True,,,,,,,,,,,,,False,,False,,,,,False,,182,182.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1224630.0,-1224450.0,,,,,,,,,,,,,4.208955,-1.343284,-1.0,stop_anchored,4.208955,native_fill_rules,-0.19403,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.910448,default,472
L_504,L_504,entry_baseline,baseline,504,bullish,BOS,2017-09-06 08:00:00+00:00,2017-09-06 19:10:00+00:00,Outside,2017-09-07 07:10:00+00:00,WIN,1.19079,1.18936,1.19365,0.0014300000000000423,2.0,1.9580419580419592,2.0,0.013986013986013573,0.027972027972027146,0.0,0.04195804195804072,1.9580419580419592,1.19084,1.19092,1.19079,1.19087,1002576,1003296,720,720.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,1.19079,1.19079,0.0041999999999999815,41.999999999999815,2.937062937062837,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.19079,1.19079,True,,,,,,,,,,,,,False,,False,,,,,False,,670,670.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1223850.0,-1222980.0,,,,,,,,,,,,,12.895105,-1.188811,-1.0,stop_anchored,12.895105,native_fill_rules,0.0,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.958042,default,473
S_500,S_500,entry_baseline,baseline,500,bearish,CHoCH,2017-08-30 12:00:00+00:00,2017-09-08 02:41:00+00:00,Asia,2017-09-08 02:48:00+00:00,LOSS,1.20602,1.20674,1.2045800000000004,0.0007199999999998319,2.0,-1.0833333333333528,-1.0,0.027777777777784264,0.05555555555556853,0.0,0.0833333333333528,-1.0833333333333528,1.20477,1.20617,1.20476,1.20616,1004467,1004474,7,7.0,False,0.0013499999999999623,217.74193548392006,13.499999999999623,True,24.193548387082334,1.4999999999987246,0.0,0.0,0.0,1.20602,1.20602,0.02371000000000012,237.1000000000012,32.93055555556341,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.20602,1.20602,True,,,,,,,,,,,,,False,,False,,,,,False,,9512,12401.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1234425.0,-1232820.0,,,,,,,,,,,,,1.75,-1.875,-1.0,stop_anchored,1.125,native_fill_rules,-1.875,-0.444444,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.083333,default,474
L_506,L_506,entry_baseline,baseline,506,bullish,BOS,2017-09-08 02:45:00+00:00,2017-09-11 01:30:00+00:00,Asia,2017-09-11 12:42:00+00:00,LOSS,1.20032,1.19836,1.20424,0.0019599999999999618,2.0,-1.0306122448979598,-1.0,0.010204081632653262,0.020408163265306523,0.0,0.030612244897959787,-1.0306122448979598,1.20072,1.20079,1.20016,1.2002,1005836,1006508,672,672.0,False,0.0019900000000001583,106.98924731183803,19.900000000001583,True,8.602150537643137,1.6000000000016001,0.0,0.0,0.0,1.20032,1.20032,0.008909999999999973,89.09999999999972,4.545918367347014,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.20032,1.20032,True,,,,,,,,,,,,,False,,False,,,,,False,,1365,4245.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1221015.0,-1220415.0,,,,,,,,,,,,,1.341837,-1.015306,-1.0,stop_anchored,1.341837,native_fill_rules,-1.015306,-0.841837,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.030612,default,475
L_505,L_505,entry_baseline,baseline,505,bullish,BOS,2017-09-07 07:45:00+00:00,2017-09-13 14:12:00+00:00,New York,2017-09-13 14:31:00+00:00,LOSS,1.19146,1.19069,1.1929999999999998,0.0007699999999999374,2.0,-1.0779220779220842,-1.0,0.02597402597402809,0.05194805194805618,0.0,0.07792207792208426,-1.0779220779220842,1.19204,1.19212,1.19127,1.19173,1009478,1009497,19,19.0,False,0.0009500000000000064,141.79104477613126,9.500000000000064,True,28.358208955212998,1.8999999999991246,0.0,0.0,0.0,1.19146,1.19146,0.017770000000000064,177.7000000000006,23.077922077924036,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.19146,1.19146,True,,,,,,,,,,,,,False,,False,,,,,False,,6147,9027.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1222320.0,-1221555.0,,,,,,,,,,,,,0.857143,-1.233766,-1.0,stop_anchored,0.74026,native_fill_rules,-1.233766,0.480519,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.077922,default,476
L_503,L_503,entry_baseline,baseline,503,bullish,CHoCH,2017-09-05 14:30:00+00:00,2017-09-13 18:50:00+00:00,Outside,2017-09-14 05:45:00+00:00,LOSS,1.18796,1.18672,1.1904399999999997,0.0012399999999999078,2.0,-1.048387096774197,-1.0,0.016129032258065716,0.03225806451613143,0.0,0.04838709677419715,-1.048387096774197,1.1881,1.18811,1.18787,1.1879,1009756,1010411,655,655.0,False,0.0013299999999998313,116.66666666666016,13.299999999998313,True,7.894736842099112,0.8999999999992347,0.0,0.0,0.0,1.18796,1.18796,0.021270000000000122,212.7000000000012,17.153225806452987,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.18796,1.18796,True,,,,,,,,,,,,,False,,False,,,,,False,,8900,11780.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1224435.0,-1224030.0,,,,,,,,,,,,,1.16129,-1.072581,-1.0,stop_anchored,1.16129,native_fill_rules,-1.072581,0.58871,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.048387,default,477
L_501,L_501,entry_baseline,baseline,501,bullish,CHoCH,2017-09-04 06:00:00+00:00,2017-09-14 05:45:00+00:00,Asia,2017-09-14 07:21:00+00:00,WIN,1.18676,1.18559,1.1891000000000003,0.0011700000000001154,2.0,1.9487179487179538,2.0,0.01709401709401541,0.03418803418803082,0.0,0.05128205128204623,1.9487179487179538,1.18705,1.18707,1.18663,1.18704,1010411,1010507,96,96.0,False,0.00012999999999996348,12.149532710275524,1.2999999999996348,False,12.149532710275524,1.2999999999996348,0.0,0.0,0.0,1.18676,1.18676,0.02246999999999999,224.69999999999987,19.205128205126304,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.18676,1.18676,True,,,,,,,,,,,,,False,,False,,,,,False,,11496,14385.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1229640.0,-1225980.0,,,,,,,,,,,,,3.589744,-2.529915,-1.0,stop_anchored,3.589744,native_fill_rules,-0.111111,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.948718,default,478
S_508,S_508,entry_baseline,baseline,508,bearish,BOS,2017-09-13 14:00:00+00:00,2017-09-15 12:30:00+00:00,New York,2017-09-15 15:36:00+00:00,WIN,1.19822,1.19957,1.1955200000000001,0.0013499999999999623,2.0,1.9555555555555544,2.0,0.014814814814815228,0.029629629629630456,0.0,0.04444444444444569,1.9555555555555544,1.19624,1.19873,1.19624,1.19724,1012256,1012442,186,186.0,False,0.0005100000000000104,40.80000000000171,5.1000000000001044,False,40.80000000000171,5.1000000000001044,0.0,0.0,0.0,1.19822,1.19822,0.0144200000000001,144.20000000000098,10.681481481481853,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.19822,1.19822,True,,,,,,,,,,,,,False,,False,,,,,False,,2790,2790.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1212900.0,-1212540.0,,,,,,,,,,,,,4.977778,-1.340741,-1.0,stop_anchored,4.977778,native_fill_rules,-0.377778,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.955556,default,479
L_509,L_509,entry_baseline,baseline,509,bullish,CHoCH,2017-09-19 01:00:00+00:00,2017-09-20 18:10:00+00:00,Outside,2017-09-20 18:12:00+00:00,WIN,1.19292,1.19213,1.1945000000000001,0.0007900000000000684,2.0,1.9240506329113989,2.0,0.02531645569620034,0.05063291139240068,0.0,0.07594936708860102,1.9240506329113989,1.19312,1.19339,1.19273,1.19284,1016912,1016914,2,2.0,False,0.00018999999999991246,27.536231884042113,1.8999999999991246,False,27.536231884042113,1.8999999999991246,0.0,0.0,0.0,1.19292,1.19292,0.010499999999999954,104.99999999999953,13.29113924050512,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.19292,1.19292,True,,,,,,,,,,,,,False,,False,,,,,False,,2470,2470.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1205205.0,-1204680.0,,,,,,,,,,,,,2.518987,-1.468354,-1.0,stop_anchored,2.518987,native_fill_rules,-0.240506,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.924051,default,480
L_498,L_498,entry_baseline,baseline,498,bullish,CHoCH,2017-08-25 10:30:00+00:00,2017-09-26 11:46:00+00:00,London Lull,2017-09-26 14:38:00+00:00,LOSS,1.17832,1.17723,1.1805,0.0010900000000000354,2.0,-1.0550458715596311,-1.0,0.018348623853210413,0.03669724770642083,0.0,0.05504587155963124,-1.0550458715596311,1.1785,1.17857,1.17822,1.17843,1022287,1022459,172,172.0,False,0.0011300000000000754,114.1414141414164,11.300000000000754,True,10.101010101008514,0.9999999999998899,0.0,0.0,0.0,1.17832,1.17832,0.030909999999999993,309.0999999999999,28.35779816513669,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17832,1.17832,True,,,,,,,,,,,,,False,,False,,,,,False,,31740,46156.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1240305.0,-1240110.0,,,,,,,,,,,,,1.293578,-1.036697,-1.0,stop_anchored,1.293578,native_fill_rules,-1.036697,-0.256881,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.055046,default,481
L_496,L_496,entry_baseline,baseline,496,bullish,BOS,2017-08-23 07:45:00+00:00,2017-09-27 07:12:00+00:00,London,2017-09-27 07:16:00+00:00,LOSS,1.17515,1.17466,1.1761299999999997,0.0004899999999998794,2.0,-1.1224489795918668,-1.0,0.04081632653062229,0.08163265306124458,0.0,0.12244897959186687,-1.1224489795918668,1.17524,1.1753,1.17498,1.17524,1023452,1023456,4,4.0,False,0.0005499999999998284,141.02564102563665,5.499999999998284,True,43.58974358975673,1.7000000000000348,0.0,0.0,0.0,1.17515,1.17515,0.03408000000000011,340.8000000000011,69.5510204081806,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17515,1.17515,True,,,,,,,,,,,,,False,,False,,,,,False,,35950,50367.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1243560.0,-1243155.0,,,,,,,,,,,,,0.306122,-1.122449,-1.0,stop_anchored,0.204082,native_fill_rules,-1.122449,1.387755,False,37,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.122449,default,482
L_494,L_494,entry_baseline,baseline,494,bullish,CHoCH,2017-08-18 18:30:00+00:00,2017-09-27 12:51:00+00:00,New York,2017-09-27 15:29:00+00:00,WIN,1.17213,1.17073,1.1749299999999996,0.0013999999999998458,2.0,1.9571428571428524,2.0,0.01428571428571586,0.02857142857143172,0.0,0.04285714285714758,1.9571428571428524,1.17235,1.17236,1.17194,1.17207,1023791,1023949,158,158.0,False,0.0004199999999998649,32.30769230768548,4.199999999998649,False,14.615384615379492,1.8999999999991246,0.0,0.0,0.0,1.17213,1.17213,0.03710000000000013,371.0000000000013,26.500000000003013,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17213,1.17213,True,,,,,,,,,,,,,False,,False,,,,,False,,39958,57261.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1250835.0,-1249710.0,,,,,,,,,,,,,7.942857,-1.107143,-1.0,stop_anchored,7.942857,native_fill_rules,-0.3,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.957143,default,483
S_513,S_513,entry_baseline,baseline,513,bearish,BOS,2017-09-27 07:00:00+00:00,2017-09-28 14:05:00+00:00,New York,2017-09-29 10:25:00+00:00,LOSS,1.17975,1.18113,1.1769900000000002,0.0013799999999999368,2.0,-1.0434782608695672,-1.0,0.01449275362318907,0.02898550724637814,0.0,0.043478260869567215,-1.0434782608695672,1.17957,1.17983,1.17957,1.17981,1025305,1026524,1219,1220.0,False,0.0016899999999999693,132.03125000000298,16.899999999999693,True,6.249999999989158,0.7999999999985796,0.0,0.0,0.0,1.17975,1.17975,0.008040000000000047,80.40000000000046,5.82608695652204,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17975,1.17975,True,,,,,,,,,,,,,False,,False,,,,,False,,1865,1865.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1193595.0,-1192800.0,,,,,,,,,,,,,1.804348,-1.224638,-1.0,stop_anchored,1.804348,native_fill_rules,-1.224638,-0.746377,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.043478,default,484
L_515,L_515,entry_baseline,baseline,515,bullish,BOS,2017-09-29 10:15:00+00:00,2017-10-02 01:52:00+00:00,Asia,2017-10-02 01:55:00+00:00,LOSS,1.17773,1.17716,1.1788699999999999,0.0005699999999999594,2.0,-1.1052631578947443,-1.0,0.03508771929824811,0.07017543859649622,0.0,0.10526315789474433,-1.1052631578947443,1.17791,1.17791,1.17765,1.1777,1027451,1027454,3,3.0,False,0.0006500000000000394,138.2978723404426,6.500000000000394,True,17.02127659571553,0.7999999999985796,0.0,0.0,0.0,1.17773,1.17773,0.005519999999999969,55.19999999999969,9.684210526316425,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17773,1.17773,True,,,,,,,,,,,,,False,,False,,,,,False,,937,3817.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1189980.0,-1189725.0,,,,,,,,,,,,,0.315789,-1.140351,-1.0,stop_anchored,0.052632,native_fill_rules,-1.140351,0.298246,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.105263,default,485
L_514,L_514,entry_baseline,baseline,514,bullish,CHoCH,2017-09-28 10:45:00+00:00,2017-10-03 00:54:00+00:00,Asia,2017-10-03 00:58:00+00:00,LOSS,1.17252,1.17202,1.17352,0.0004999999999999449,2.0,-1.1200000000000132,-1.0,0.04000000000000441,0.08000000000000881,0.0,0.12000000000001322,-1.1200000000000132,1.17271,1.17272,1.17249,1.1725,1028833,1028837,4,4.0,False,0.000520000000000076,130.0000000000333,5.20000000000076,True,7.499999999994449,0.2999999999997449,0.0,0.0,0.0,1.17252,1.17252,0.010729999999999906,107.29999999999906,21.460000000002175,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17252,1.17252,True,,,,,,,,,,,,,False,,False,,,,,False,,3728,6609.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1191435.0,-1191135.0,,,,,,,,,,,,,0.4,-1.04,-1.0,stop_anchored,0.32,native_fill_rules,-1.04,-0.92,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.12,default,486
S_517,S_517,entry_baseline,baseline,517,bearish,BOS,2017-10-03 00:45:00+00:00,2017-10-03 10:46:00+00:00,London Lull,2017-10-03 14:05:00+00:00,LOSS,1.17541,1.17643,1.17337,0.0010200000000000209,2.0,-1.0588235294117636,-1.0,0.019607843137254503,0.039215686274509005,0.0,0.05882352941176351,-1.0588235294117636,1.17533,1.17567,1.17531,1.1754,1029425,1029624,199,199.0,False,0.0019099999999998563,207.60869565215108,19.099999999998563,True,28.260869565208473,2.5999999999992696,0.0,0.0,0.0,1.17541,1.17541,0.005800000000000027,58.00000000000027,5.686274509803832,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17541,1.17541,True,,,,,,,,,,,,,False,,False,,,,,False,,601,601.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1185255.0,-1184535.0,,,,,,,,,,,,,1.598039,-1.872549,-1.0,stop_anchored,1.598039,native_fill_rules,-1.872549,-0.529412,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.058824,default,487
L_519,L_519,entry_baseline,baseline,519,bullish,BOS,2017-10-05 07:00:00+00:00,2017-10-05 10:42:00+00:00,London Lull,2017-10-05 10:59:00+00:00,LOSS,1.17567,1.17468,1.17765,0.0009900000000000464,2.0,-1.0606060606060577,-1.0,0.020202020202019257,0.04040404040403851,0.0,0.06060606060605777,-1.0606060606060577,1.17578,1.17578,1.17567,1.17568,1032301,1032318,17,17.0,False,0.0014199999999999768,159.55056179773993,14.199999999999768,True,0.0,0.0,0.0,0.0,0.0,1.17567,1.17567,0.0021999999999999797,21.999999999999797,2.2222222222220975,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17567,1.17567,True,,,,,,,,,,,,,False,,False,,,,,False,,222,222.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1181340.0,-1181280.0,,,,,,,,,,,,,0.111111,-1.434343,-1.0,stop_anchored,0.080808,native_fill_rules,-1.434343,-0.757576,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.060606,default,488
L_518,L_518,entry_baseline,baseline,518,bullish,CHoCH,2017-10-03 14:00:00+00:00,2017-10-05 15:47:00+00:00,NY PM,2017-10-06 03:58:00+00:00,LOSS,1.17038,1.16951,1.1721199999999998,0.0008699999999999264,2.0,-1.0689655172413852,-1.0,0.022988505747128383,0.045977011494256766,0.0,0.06896551724138515,-1.0689655172413852,1.17058,1.17061,1.17037,1.17042,1032606,1033337,731,731.0,False,0.0009299999999998754,120.77922077921441,9.299999999998754,True,1.2987012987099125,0.10000000000065512,0.0,0.0,0.0,1.17038,1.17038,0.00839000000000012,83.90000000000119,9.643678160920494,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17038,1.17038,True,,,,,,,,,,,,,False,,False,,,,,False,,2987,2987.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1184265.0,-1183740.0,,,,,,,,,,,,,1.344828,-1.068966,-1.0,stop_anchored,1.344828,native_fill_rules,-1.068966,-0.413793,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.068966,default,489
